Hours,Lifetime Hourly Data: System power generated (kW),MW
6131.5,48993.8,48.9938
6132.5,49083,49.083
6133.5,49191,49.191
6134.5,45599.2,45.5992
6135.5,28890.6,28.8906
6136.5,14775.6,14.7756
6137.5,3419.93,3.41993
6138.5,-7.08862,0
6139.5,-7.08862,0
6140.5,-7.08862,0
6141.5,-7.08862,0
6142.5,-7.08862,0
6143.5,-7.08862,0
6144.5,-7.08862,0
6145.5,-7.08862,0
6146.5,-7.08862,0
6147.5,-7.08862,0
6148.5,-7.08862,0
6149.5,-7.08862,0
6150.5,48.3858,0.0483858
6151.5,11371,11.371
6152.5,24767.4,24.7674
6153.5,38107.8,38.1078
6154.5,45243.1,45.2431
6155.5,41483.5,41.4835
6156.5,34474.3,34.4743
6157.5,30708.3,30.7083
6158.5,18138.9,18.1389
6159.5,15351.9,15.3519
6160.5,21664.9,21.6649
6161.5,5828.89,5.82889
6162.5,-7.08862,0
6163.5,-7.08862,0
6164.5,-7.08862,0
6165.5,-7.08862,0
6166.5,-7.08862,0
6167.5,-7.08862,0
6168.5,-7.08862,0
6169.5,-7.08862,0
6170.5,-7.08862,0
6171.5,-7.08862,0
6172.5,-7.08862,0
6173.5,-7.08862,0
6174.5,190.734,0.190734
6175.5,11804.3,11.8043
6176.5,26105.1,26.1051
6177.5,39035.9,39.0359
6178.5,47068.1,47.0681
6179.5,43380.1,43.3801
6180.5,53315.2,53.3152
6181.5,53327,53.327
6182.5,41683.4,41.6834
6183.5,31541.3,31.5413
6184.5,14526.2,14.5262
6185.5,3866.44,3.86644
6186.5,-7.08862,0
6187.5,-7.08862,0
6188.5,-7.08862,0
6189.5,-7.08862,0
6190.5,-7.08862,0
6191.5,-7.08862,0
6192.5,-7.08862,0
6193.5,-7.08862,0
6194.5,-7.08862,0
6195.5,-7.08862,0
6196.5,-7.08862,0
6197.5,-7.08862,0
6198.5,62.4787,0.0624787
6199.5,11956.7,11.9567
6200.5,26532,26.532
6201.5,38686.2,38.6862
6202.5,45679.2,45.6792
6203.5,51277.4,51.2774
6204.5,54503.4,54.5034
6205.5,53137.3,53.1373
6206.5,48500.9,48.5009
6207.5,37802.3,37.8023
6208.5,19171.7,19.1717
6209.5,5610.83,5.61083
6210.5,-7.08862,0
6211.5,-7.08862,0
6212.5,-7.08862,0
6213.5,-7.08862,0
6214.5,-7.08862,0
6215.5,-7.08862,0
6216.5,-7.08862,0
6217.5,-7.08862,0
6218.5,-7.08862,0
6219.5,-7.08862,0
6220.5,-7.08862,0
6221.5,-7.08862,0
6222.5,182.486,0.182486
6223.5,10073.2,10.0732
6224.5,25650.7,25.6507
6225.5,35802,35.802
6226.5,46833.7,46.8337
6227.5,54503.4,54.5034
6228.5,54315.1,54.3151
6229.5,54503.4,54.5034
6230.5,47816.1,47.8161
6231.5,36465.9,36.4659
6232.5,23880,23.88
6233.5,6404.98,6.40498
6234.5,-7.08862,0
6235.5,-7.08862,0
6236.5,-7.08862,0
6237.5,-7.08862,0
6238.5,-7.08862,0
6239.5,-7.08862,0
6240.5,-7.08862,0
6241.5,-7.08862,0
6242.5,-7.08862,0
6243.5,-7.08862,0
6244.5,-7.08862,0
6245.5,-7.08862,0
6246.5,182.55,0.18255
6247.5,10841.9,10.8419
6248.5,24911.2,24.9112
6249.5,23418.6,23.4186
6250.5,22160.5,22.1605
6251.5,38370.6,38.3706
6252.5,47143.8,47.1438
6253.5,36997.1,36.9971
6254.5,38766.1,38.7661
6255.5,24550.4,24.5504
6256.5,14277.9,14.2779
6257.5,4308.85,4.30885
6258.5,-7.08862,0
6259.5,-7.08862,0
6260.5,-7.08862,0
6261.5,-7.08862,0
6262.5,-7.08862,0
6263.5,-7.08862,0
6264.5,-7.08862,0
6265.5,-7.08862,0
6266.5,-7.08862,0
6267.5,-7.08862,0
6268.5,-7.08862,0
6269.5,-7.08862,0
6270.5,158.293,0.158293
6271.5,9623.43,9.62343
6272.5,14724.1,14.7241
6273.5,14862.9,14.8629
6274.5,27793.8,27.7938
6275.5,42541.4,42.5414
6276.5,39290.3,39.2903
6277.5,29118.5,29.1185
6278.5,34010.7,34.0107
6279.5,34701.5,34.7015
6280.5,21294.8,21.2948
6281.5,6179.36,6.17936
6282.5,-7.08862,0
6283.5,-7.08862,0
6284.5,-7.08862,0
6285.5,-7.08862,0
6286.5,-7.08862,0
6287.5,-7.08862,0
6288.5,-7.08862,0
6289.5,-7.08862,0
6290.5,-7.08862,0
6291.5,-7.08862,0
6292.5,-7.08862,0
6293.5,-7.08862,0
6294.5,93.9611,0.0939611
6295.5,11742.8,11.7428
6296.5,18966.3,18.9663
6297.5,31320.1,31.3201
6298.5,25287.6,25.2876
6299.5,32321.4,32.3214
6300.5,53264.1,53.2641
6301.5,52473.6,52.4736
6302.5,41576.6,41.5766
6303.5,34957.2,34.9572
6304.5,12075.3,12.0753
6305.5,3484.16,3.48416
6306.5,-7.08862,0
6307.5,-7.08862,0
6308.5,-7.08862,0
6309.5,-7.08862,0
6310.5,-7.08862,0
6311.5,-7.08862,0
6312.5,-7.08862,0
6313.5,-7.08862,0
6314.5,-7.08862,0
6315.5,-7.08862,0
6316.5,-7.08862,0
6317.5,-7.08862,0
6318.5,374.906,0.374906
6319.5,4871.27,4.87127
6320.5,19050.8,19.0508
6321.5,7967.59,7.96759
6322.5,17568,17.568
6323.5,25781,25.781
6324.5,43801.8,43.8018
6325.5,39540.7,39.5407
6326.5,13104.2,13.1042
6327.5,10594.1,10.5941
6328.5,10438.7,10.4387
6329.5,4127.73,4.12773
6330.5,-7.08862,0
6331.5,-7.08862,0
6332.5,-7.08862,0
6333.5,-7.08862,0
6334.5,-7.08862,0
6335.5,-7.08862,0
6336.5,-7.08862,0
6337.5,-7.08862,0
6338.5,-7.08862,0
6339.5,-7.08862,0
6340.5,-7.08862,0
6341.5,-7.08862,0
6342.5,488.687,0.488687
6343.5,3068.04,3.06804
6344.5,15810.7,15.8107
6345.5,24620.4,24.6204
6346.5,49412.5,49.4125
6347.5,35542.9,35.5429
6348.5,39622.4,39.6224
6349.5,21626.9,21.6269
6350.5,29307.5,29.3075
6351.5,22766.2,22.7662
6352.5,20571.8,20.5718
6353.5,2031.95,2.03195
6354.5,-7.08862,0
6355.5,-7.08862,0
6356.5,-7.08862,0
6357.5,-7.08862,0
6358.5,-7.08862,0
6359.5,-7.08862,0
6360.5,-7.08862,0
6361.5,-7.08862,0
6362.5,-7.08862,0
6363.5,-7.08862,0
6364.5,-7.08862,0
6365.5,-7.08862,0
6366.5,264.99,0.26499
6367.5,8720.49,8.72049
6368.5,20877.9,20.8779
6369.5,37806.7,37.8067
6370.5,48879.1,48.8791
6371.5,54503.4,54.5034
6372.5,54503.4,54.5034
6373.5,54503.4,54.5034
6374.5,46676.8,46.6768
6375.5,36412.8,36.4128
6376.5,24419.7,24.4197
6377.5,7387.76,7.38776
6378.5,-7.08862,0
6379.5,-7.08862,0
6380.5,-7.08862,0
6381.5,-7.08862,0
6382.5,-7.08862,0
6383.5,-7.08862,0
6384.5,-7.08862,0
6385.5,-7.08862,0
6386.5,-7.08862,0
6387.5,-7.08862,0
6388.5,-7.08862,0
6389.5,-7.08862,0
6390.5,378.881,0.378881
6391.5,13407.8,13.4078
6392.5,25114.8,25.1148
6393.5,37102.5,37.1025
6394.5,48710.7,48.7107
6395.5,54503.4,54.5034
6396.5,54503.4,54.5034
6397.5,53565.6,53.5656
6398.5,46719.9,46.7199
6399.5,35953.4,35.9534
6400.5,22448.7,22.4487
6401.5,6583.86,6.58386
6402.5,-7.08862,0
6403.5,-7.08862,0
6404.5,-7.08862,0
6405.5,-7.08862,0
6406.5,-7.08862,0
6407.5,-7.08862,0
6408.5,-7.08862,0
6409.5,-7.08862,0
6410.5,-7.08862,0
6411.5,-7.08862,0
6412.5,-7.08862,0
6413.5,-7.08862,0
6414.5,341.06,0.34106
6415.5,4449.13,4.44913
6416.5,14308.7,14.3087
6417.5,16559.1,16.5591
6418.5,21164.3,21.1643
6419.5,19480.5,19.4805
6420.5,28036.2,28.0362
6421.5,27094.3,27.0943
6422.5,22177.1,22.1771
6423.5,24841,24.841
6424.5,12890.1,12.8901
6425.5,2164.99,2.16499
6426.5,-7.08862,0
6427.5,-7.08862,0
6428.5,-7.08862,0
6429.5,-7.08862,0
6430.5,-7.08862,0
6431.5,-7.08862,0
6432.5,-7.08862,0
6433.5,-7.08862,0
6434.5,-7.08862,0
6435.5,-7.08862,0
6436.5,-7.08862,0
6437.5,-7.08862,0
6438.5,213.248,0.213248
6439.5,3929.8,3.9298
6440.5,8323.61,8.32361
6441.5,15145.8,15.1458
6442.5,20246.5,20.2465
6443.5,43293.9,43.2939
6444.5,33945.2,33.9452
6445.5,29714.2,29.7142
6446.5,38285.2,38.2852
6447.5,47011.1,47.0111
6448.5,31422.1,31.4221
6449.5,7690.17,7.69017
6450.5,-7.08862,0
6451.5,-7.08862,0
6452.5,-7.08862,0
6453.5,-7.08862,0
6454.5,-7.08862,0
6455.5,-7.08862,0
6456.5,-7.08862,0
6457.5,-7.08862,0
6458.5,-7.08862,0
6459.5,-7.08862,0
6460.5,-7.08862,0
6461.5,-7.08862,0
6462.5,211.503,0.211503
6463.5,3758.83,3.75883
6464.5,10423.9,10.4239
6465.5,14878.6,14.8786
6466.5,23301.7,23.3017
6467.5,37816,37.816
6468.5,23072.4,23.0724
6469.5,15550.5,15.5505
6470.5,21199.6,21.1996
6471.5,12815.6,12.8156
6472.5,12073.4,12.0734
6473.5,2208.45,2.20845
6474.5,-7.08862,0
6475.5,-7.08862,0
6476.5,-7.08862,0
6477.5,-7.08862,0
6478.5,-7.08862,0
6479.5,-7.08862,0
6480.5,-7.08862,0
6481.5,-7.08862,0
6482.5,-7.08862,0
6483.5,-7.08862,0
6484.5,-7.08862,0
6485.5,-7.08862,0
6486.5,100.341,0.100341
6487.5,2884.34,2.88434
6488.5,8772.52,8.77252
6489.5,16002.8,16.0028
6490.5,17309.5,17.3095
6491.5,20717.2,20.7172
6492.5,21196.6,21.1966
6493.5,21605.1,21.6051
6494.5,14547.2,14.5472
6495.5,3008.31,3.00831
6496.5,6441.81,6.44181
6497.5,2863.88,2.86388
6498.5,-7.08862,0
6499.5,-7.08862,0
6500.5,-7.08862,0
6501.5,-7.08862,0
6502.5,-7.08862,0
6503.5,-7.08862,0
6504.5,-7.08862,0
6505.5,-7.08862,0
6506.5,-7.08862,0
6507.5,-7.08862,0
6508.5,-7.08862,0
6509.5,-7.08862,0
6510.5,226.607,0.226607
6511.5,4167.81,4.16781
6512.5,10813.1,10.8131
6513.5,17753.4,17.7534
6514.5,31242,31.242
6515.5,25533,25.533
6516.5,14921.3,14.9213
6517.5,16640.7,16.6407
6518.5,31078.1,31.0781
6519.5,33411.9,33.4119
6520.5,16346,16.346
6521.5,3917.68,3.91768
6522.5,-7.08862,0
6523.5,-7.08862,0
6524.5,-7.08862,0
6525.5,-7.08862,0
6526.5,-7.08862,0
6527.5,-7.08862,0
6528.5,-7.08862,0
6529.5,-7.08862,0
6530.5,-7.08862,0
6531.5,-7.08862,0
6532.5,-7.08862,0
6533.5,-7.08862,0
6534.5,503.421,0.503421
6535.5,5043.97,5.04397
6536.5,9445.36,9.44536
6537.5,14228.2,14.2282
6538.5,26089.8,26.0898
6539.5,23174.7,23.1747
6540.5,38300.1,38.3001
6541.5,18264,18.264
6542.5,34147.9,34.1479
6543.5,9385.5,9.3855
6544.5,9438.23,9.43823
6545.5,5858.91,5.85891
6546.5,-7.08862,0
6547.5,-7.08862,0
6548.5,-7.08862,0
6549.5,-7.08862,0
6550.5,-7.08862,0
6551.5,-7.08862,0
6552.5,-7.08862,0
6553.5,-7.08862,0
6554.5,-7.08862,0
6555.5,-7.08862,0
6556.5,-7.08862,0
6557.5,-7.08862,0
6558.5,459.833,0.459833
6559.5,5668.92,5.66892
6560.5,5978.13,5.97813
6561.5,14525.6,14.5256
6562.5,34343,34.343
6563.5,44736.3,44.7363
6564.5,14303,14.303
6565.5,8642.52,8.64252
6566.5,6902.74,6.90274
6567.5,5238.97,5.23897
6568.5,2520.23,2.52023
6569.5,601.652,0.601652
6570.5,-7.08862,0
6571.5,-7.08862,0
6572.5,-7.08862,0
6573.5,-7.08862,0
6574.5,-7.08862,0
6575.5,-7.08862,0
6576.5,-7.08862,0
6577.5,-7.08862,0
6578.5,-7.08862,0
6579.5,-7.08862,0
6580.5,-7.08862,0
6581.5,-7.08862,0
6582.5,-7.08862,0
6583.5,955.432,0.955432
6584.5,1671.02,1.67102
6585.5,3825.77,3.82577
6586.5,3468.77,3.46877
6587.5,5692.79,5.69279
6588.5,5690.75,5.69075
6589.5,3626.29,3.62629
6590.5,2808.63,2.80863
6591.5,1995.4,1.9954
6592.5,1525.7,1.5257
6593.5,617.939,0.617939
6594.5,-7.08862,0
6595.5,-7.08862,0
6596.5,-7.08862,0
6597.5,-7.08862,0
6598.5,-7.08862,0
6599.5,-7.08862,0
6600.5,-7.08862,0
6601.5,-7.08862,0
6602.5,-7.08862,0
6603.5,-7.08862,0
6604.5,-7.08862,0
6605.5,-7.08862,0
6606.5,1339.43,1.33943
6607.5,10780.5,10.7805
6608.5,23518.2,23.5182
6609.5,39679.6,39.6796
6610.5,54270.6,54.2706
6611.5,51403.8,51.4038
6612.5,54503.4,54.5034
6613.5,51371,51.371
6614.5,46777.8,46.7778
6615.5,39827.6,39.8276
6616.5,22129,22.129
6617.5,3737.33,3.73733
6618.5,19.2146,0.0192146
6619.5,-7.08862,0
6620.5,-7.08862,0
6621.5,-7.08862,0
6622.5,-7.08862,0
6623.5,-7.08862,0
6624.5,-7.08862,0
6625.5,-7.08862,0
6626.5,-7.08862,0
6627.5,-7.08862,0
6628.5,-7.08862,0
6629.5,-7.08862,0
6630.5,1217.98,1.21798
6631.5,7678.06,7.67806
6632.5,18199.5,18.1995
6633.5,27698.2,27.6982
6634.5,45789.2,45.7892
6635.5,51261.1,51.2611
6636.5,53390.2,53.3902
6637.5,48069.2,48.0692
6638.5,40853.5,40.8535
6639.5,14902.8,14.9028
6640.5,16527.2,16.5272
6641.5,5342.65,5.34265
6642.5,120.029,0.120029
6643.5,-7.08862,0
6644.5,-7.08862,0
6645.5,-7.08862,0
6646.5,-7.08862,0
6647.5,-7.08862,0
6648.5,-7.08862,0
6649.5,-7.08862,0
6650.5,-7.08862,0
6651.5,-7.08862,0
6652.5,-7.08862,0
6653.5,-7.08862,0
6654.5,1704.8,1.7048
6655.5,9134.72,9.13472
6656.5,26906.1,26.9061
6657.5,39264.2,39.2642
6658.5,47234.6,47.2346
6659.5,54503.4,54.5034
6660.5,54503.4,54.5034
6661.5,54503.4,54.5034
6662.5,49843.1,49.8431
6663.5,40306.8,40.3068
6664.5,25207.9,25.2079
6665.5,7990.97,7.99097
6666.5,30.9436,0.0309436
6667.5,-7.08862,0
6668.5,-7.08862,0
6669.5,-7.08862,0
6670.5,-7.08862,0
6671.5,-7.08862,0
6672.5,-7.08862,0
6673.5,-7.08862,0
6674.5,-7.08862,0
6675.5,-7.08862,0
6676.5,-7.08862,0
6677.5,-7.08862,0
6678.5,2171.68,2.17168
6679.5,10226.1,10.2261
6680.5,26929.2,26.9292
6681.5,36875.3,36.8753
6682.5,47375.5,47.3755
6683.5,46034.9,46.0349
6684.5,54503.4,54.5034
6685.5,34468.4,34.4684
6686.5,41519.3,41.5193
6687.5,28320.7,28.3207
6688.5,22824.4,22.8244
6689.5,8075.47,8.07547
6690.5,131.405,0.131405
6691.5,-7.08862,0
6692.5,-7.08862,0
6693.5,-7.08862,0
6694.5,-7.08862,0
6695.5,-7.08862,0
6696.5,-7.08862,0
6697.5,-7.08862,0
6698.5,-7.08862,0
6699.5,-7.08862,0
6700.5,-7.08862,0
6701.5,-7.08862,0
6702.5,1908.38,1.90838
6703.5,5116.06,5.11606
6704.5,4815.78,4.81578
6705.5,8613.19,8.61319
6706.5,23683.1,23.6831
6707.5,48266,48.266
6708.5,51211.9,51.2119
6709.5,25596.6,25.5966
6710.5,31020.9,31.0209
6711.5,31784.6,31.7846
6712.5,25450.7,25.4507
6713.5,4866.9,4.8669
6714.5,10.3696,0.0103696
6715.5,-7.08862,0
6716.5,-7.08862,0
6717.5,-7.08862,0
6718.5,-7.08862,0
6719.5,-7.08862,0
6720.5,-7.08862,0
6721.5,-7.08862,0
6722.5,-7.08862,0
6723.5,-7.08862,0
6724.5,-7.08862,0
6725.5,-7.08862,0
6726.5,1280.56,1.28056
6727.5,4261.06,4.26106
6728.5,13338.5,13.3385
6729.5,18717.9,18.7179
6730.5,36764.3,36.7643
6731.5,51392.4,51.3924
6732.5,46852.9,46.8529
6733.5,49784.4,49.7844
6734.5,36442.2,36.4422
6735.5,29453.4,29.4534
6736.5,22130,22.13
6737.5,3713.91,3.71391
6738.5,-7.08862,0
6739.5,-7.08862,0
6740.5,-7.08862,0
6741.5,-7.08862,0
6742.5,-7.08862,0
6743.5,-7.08862,0
6744.5,-7.08862,0
6745.5,-7.08862,0
6746.5,-7.08862,0
6747.5,-7.08862,0
6748.5,-7.08862,0
6749.5,-7.08862,0
6750.5,1754.53,1.75453
6751.5,8000.67,8.00067
6752.5,14119.8,14.1198
6753.5,17786.4,17.7864
6754.5,20614.8,20.6148
6755.5,19676.2,19.6762
6756.5,17954.5,17.9545
6757.5,14921.4,14.9214
6758.5,11680.2,11.6802
6759.5,7361.94,7.36194
6760.5,3933.3,3.9333
6761.5,1266.9,1.2669
6762.5,-7.08862,0
6763.5,-7.08862,0
6764.5,-7.08862,0
6765.5,-7.08862,0
6766.5,-7.08862,0
6767.5,-7.08862,0
6768.5,-7.08862,0
6769.5,-7.08862,0
6770.5,-7.08862,0
6771.5,-7.08862,0
6772.5,-7.08862,0
6773.5,-7.08862,0
6774.5,1313.26,1.31326
6775.5,6834.76,6.83476
6776.5,7817.98,7.81798
6777.5,16116.3,16.1163
6778.5,21452.4,21.4524
6779.5,14962.4,14.9624
6780.5,15182.5,15.1825
6781.5,9019.93,9.01993
6782.5,6768.89,6.76889
6783.5,4198.73,4.19873
6784.5,4086.04,4.08604
6785.5,470.77,0.47077
6786.5,-7.08862,0
6787.5,-7.08862,0
6788.5,-7.08862,0
6789.5,-7.08862,0
6790.5,-7.08862,0
6791.5,-7.08862,0
6792.5,-7.08862,0
6793.5,-7.08862,0
6794.5,-7.08862,0
6795.5,-7.08862,0
6796.5,-7.08862,0
6797.5,-7.08862,0
6798.5,595.594,0.595594
6799.5,3573.58,3.57358
6800.5,10437.7,10.4377
6801.5,30360.6,30.3606
6802.5,11200.6,11.2006
6803.5,8334.17,8.33417
6804.5,4865.43,4.86543
6805.5,2646.9,2.6469
6806.5,5059.67,5.05967
6807.5,4589.69,4.58969
6808.5,2046.73,2.04673
6809.5,1135.89,1.13589
6810.5,-7.08862,0
6811.5,-7.08862,0
6812.5,-7.08862,0
6813.5,-7.08862,0
6814.5,-7.08862,0
6815.5,-7.08862,0
6816.5,-7.08862,0
6817.5,-7.08862,0
6818.5,-7.08862,0
6819.5,-7.08862,0
6820.5,-7.08862,0
6821.5,-7.08862,0
6822.5,2065.1,2.0651
6823.5,12052,12.052
6824.5,19837.6,19.8376
6825.5,37324.4,37.3244
6826.5,45549.5,45.5495
6827.5,54503.4,54.5034
6828.5,43839.7,43.8397
6829.5,44102.9,44.1029
6830.5,46021.5,46.0215
6831.5,41056.9,41.0569
6832.5,23876.7,23.8767
6833.5,3249.19,3.24919
6834.5,259.618,0.259618
6835.5,-7.08862,0
6836.5,-7.08862,0
6837.5,-7.08862,0
6838.5,-7.08862,0
6839.5,-7.08862,0
6840.5,-7.08862,0
6841.5,-7.08862,0
6842.5,-7.08862,0
6843.5,-7.08862,0
6844.5,-7.08862,0
6845.5,-7.08862,0
6846.5,1497.66,1.49766
6847.5,11919.3,11.9193
6848.5,25936.1,25.9361
6849.5,23782.1,23.7821
6850.5,32165.6,32.1656
6851.5,26277,26.277
6852.5,34819.8,34.8198
6853.5,49352.8,49.3528
6854.5,40162.4,40.1624
6855.5,35879.9,35.8799
6856.5,17737.6,17.7376
6857.5,4506.35,4.50635
6858.5,35.1737,0.0351737
6859.5,-7.08862,0
6860.5,-7.08862,0
6861.5,-7.08862,0
6862.5,-7.08862,0
6863.5,-7.08862,0
6864.5,-7.08862,0
6865.5,-7.08862,0
6866.5,-7.08862,0
6867.5,-7.08862,0
6868.5,-7.08862,0
6869.5,-7.08862,0
6870.5,2174.37,2.17437
6871.5,8590.22,8.59022
6872.5,21917.8,21.9178
6873.5,19135.1,19.1351
6874.5,42862,42.862
6875.5,51867.8,51.8678
6876.5,54503.4,54.5034
6877.5,54503.4,54.5034
6878.5,45512.6,45.5126
6879.5,26792.3,26.7923
6880.5,11453,11.453
6881.5,3737.68,3.73768
6882.5,30.001,0.030001
6883.5,-7.08862,0
6884.5,-7.08862,0
6885.5,-7.08862,0
6886.5,-7.08862,0
6887.5,-7.08862,0
6888.5,-7.08862,0
6889.5,-7.08862,0
6890.5,-7.08862,0
6891.5,-7.08862,0
6892.5,-7.08862,0
6893.5,-7.08862,0
6894.5,1826.39,1.82639
6895.5,3070.85,3.07085
6896.5,4049.93,4.04993
6897.5,10287.1,10.2871
6898.5,20976.3,20.9763
6899.5,38843.1,38.8431
6900.5,36969.2,36.9692
6901.5,8141.57,8.14157
6902.5,4381.32,4.38132
6903.5,4191.95,4.19195
6904.5,4826.36,4.82636
6905.5,1358.17,1.35817
6906.5,-7.08862,0
6907.5,-7.08862,0
6908.5,-7.08862,0
6909.5,-7.08862,0
6910.5,-7.08862,0
6911.5,-7.08862,0
6912.5,-7.08862,0
6913.5,-7.08862,0
6914.5,-7.08862,0
6915.5,-7.08862,0
6916.5,-7.08862,0
6917.5,-7.08862,0
6918.5,2890.97,2.89097
6919.5,15645.6,15.6456
6920.5,29421.5,29.4215
6921.5,40977.8,40.9778
6922.5,53164.1,53.1641
6923.5,54503.4,54.5034
6924.5,54503.4,54.5034
6925.5,54503.4,54.5034
6926.5,50496.6,50.4966
6927.5,35897.3,35.8973
6928.5,24504.5,24.5045
6929.5,9972.03,9.97203
6930.5,354.033,0.354033
6931.5,-7.08862,0
6932.5,-7.08862,0
6933.5,-7.08862,0
6934.5,-7.08862,0
6935.5,-7.08862,0
6936.5,-7.08862,0
6937.5,-7.08862,0
6938.5,-7.08862,0
6939.5,-7.08862,0
6940.5,-7.08862,0
6941.5,-7.08862,0
6942.5,789.075,0.789075
6943.5,3588.38,3.58838
6944.5,6694.49,6.69449
6945.5,18424.9,18.4249
6946.5,22033.9,22.0339
6947.5,54503.4,54.5034
6948.5,46928.3,46.9283
6949.5,27100.1,27.1001
6950.5,48697.3,48.6973
6951.5,26364.9,26.3649
6952.5,4785.76,4.78576
6953.5,4777.33,4.77733
6954.5,351.985,0.351985
6955.5,-7.08862,0
6956.5,-7.08862,0
6957.5,-7.08862,0
6958.5,-7.08862,0
6959.5,-7.08862,0
6960.5,-7.08862,0
6961.5,-7.08862,0
6962.5,-7.08862,0
6963.5,-7.08862,0
6964.5,-7.08862,0
6965.5,-7.08862,0
6966.5,2801.88,2.80188
6967.5,8977.69,8.97769
6968.5,30590.6,30.5906
6969.5,45041,45.041
6970.5,53258.5,53.2585
6971.5,54503.4,54.5034
6972.5,54503.4,54.5034
6973.5,54503.4,54.5034
6974.5,50717.4,50.7174
6975.5,38558.5,38.5585
6976.5,26030.6,26.0306
6977.5,9100.98,9.10098
6978.5,148.28,0.14828
6979.5,-7.08862,0
6980.5,-7.08862,0
6981.5,-7.08862,0
6982.5,-7.08862,0
6983.5,-7.08862,0
6984.5,-7.08862,0
6985.5,-7.08862,0
6986.5,-7.08862,0
6987.5,-7.08862,0
6988.5,-7.08862,0
6989.5,-7.08862,0
6990.5,3657.74,3.65774
6991.5,17714.7,17.7147
6992.5,33341.9,33.3419
6993.5,48037.4,48.0374
6994.5,54503.4,54.5034
6995.5,54503.4,54.5034
6996.5,54503.4,54.5034
6997.5,54503.4,54.5034
6998.5,51928.4,51.9284
6999.5,37857.1,37.8571
7000.5,19991,19.991
7001.5,8529.16,8.52916
7002.5,145.292,0.145292
7003.5,-7.08862,0
7004.5,-7.08862,0
7005.5,-7.08862,0
7006.5,-7.08862,0
7007.5,-7.08862,0
7008.5,-7.08862,0
7009.5,-7.08862,0
7010.5,-7.08862,0
7011.5,-7.08862,0
7012.5,-7.08862,0
7013.5,-7.08862,0
7014.5,3755,3.755
7015.5,17308.2,17.3082
7016.5,33313.9,33.3139
7017.5,46163.5,46.1635
7018.5,44035.4,44.0354
7019.5,44165.6,44.1656
7020.5,36939.2,36.9392
7021.5,28737,28.737
7022.5,21037.9,21.0379
7023.5,25164,25.164
7024.5,6893.03,6.89303
7025.5,3726.82,3.72682
7026.5,116.713,0.116713
7027.5,-7.08862,0
7028.5,-7.08862,0
7029.5,-7.08862,0
7030.5,-7.08862,0
7031.5,-7.08862,0
7032.5,-7.08862,0
7033.5,-7.08862,0
7034.5,-7.08862,0
7035.5,-7.08862,0
7036.5,-7.08862,0
7037.5,-7.08862,0
7038.5,4838.47,4.83847
7039.5,10242.8,10.2428
7040.5,19582.9,19.5829
7041.5,34213.2,34.2132
7042.5,32223.1,32.2231
7043.5,38915.3,38.9153
7044.5,25688.4,25.6884
7045.5,33389,33.389
7046.5,26149.3,26.1493
7047.5,9239.17,9.23917
7048.5,7913.78,7.91378
7049.5,6430.21,6.43021
7050.5,223.46,0.22346
7051.5,-7.08862,0
7052.5,-7.08862,0
7053.5,-7.08862,0
7054.5,-7.08862,0
7055.5,-7.08862,0
7056.5,-7.08862,0
7057.5,-7.08862,0
7058.5,-7.08862,0
7059.5,-7.08862,0
7060.5,-7.08862,0
7061.5,-7.08862,0
7062.5,3710.23,3.71023
7063.5,18329.1,18.3291
7064.5,19974.4,19.9744
7065.5,23260,23.26
7066.5,15980.6,15.9806
7067.5,40900.6,40.9006
7068.5,40459.8,40.4598
7069.5,35709,35.709
7070.5,23264.3,23.2643
7071.5,19994.8,19.9948
7072.5,6154.1,6.1541
7073.5,4053.66,4.05366
7074.5,-7.08862,0
7075.5,-7.08862,0
7076.5,-7.08862,0
7077.5,-7.08862,0
7078.5,-7.08862,0
7079.5,-7.08862,0
7080.5,-7.08862,0
7081.5,-7.08862,0
7082.5,-7.08862,0
7083.5,-7.08862,0
7084.5,-7.08862,0
7085.5,-7.08862,0
7086.5,3770.44,3.77044
7087.5,17432.1,17.4321
7088.5,32687.8,32.6878
7089.5,43749.1,43.7491
7090.5,54248.1,54.2481
7091.5,43709.2,43.7092
7092.5,54503.4,54.5034
7093.5,54503.4,54.5034
7094.5,50107,50.107
7095.5,39505.6,39.5056
7096.5,25410.1,25.4101
7097.5,9008.63,9.00863
7098.5,234.406,0.234406
7099.5,-7.08862,0
7100.5,-7.08862,0
7101.5,-7.08862,0
7102.5,-7.08862,0
7103.5,-7.08862,0
7104.5,-7.08862,0
7105.5,-7.08862,0
7106.5,-7.08862,0
7107.5,-7.08862,0
7108.5,-7.08862,0
7109.5,-7.08862,0
7110.5,1685.88,1.68588
7111.5,4663.49,4.66349
7112.5,7768.11,7.76811
7113.5,15074,15.074
7114.5,31536.8,31.5368
7115.5,45257.3,45.2573
7116.5,38291.9,38.2919
7117.5,27078.5,27.0785
7118.5,22735.9,22.7359
7119.5,15649.7,15.6497
7120.5,8322.26,8.32226
7121.5,2554.37,2.55437
7122.5,225.32,0.22532
7123.5,-7.08862,0
7124.5,-7.08862,0
7125.5,-7.08862,0
7126.5,-7.08862,0
7127.5,-7.08862,0
7128.5,-7.08862,0
7129.5,-7.08862,0
7130.5,-7.08862,0
7131.5,-7.08862,0
7132.5,-7.08862,0
7133.5,-7.08862,0
7134.5,1684.51,1.68451
7135.5,5672.43,5.67243
